orderId,time,symbol,side,price,executedQty,buyorderid,pnlperc,pnlusd
32970936,2022-11-14 09:00:20.202,BNXBUSD,BUY,147.2,1.31500000,0,0.0,0.0
7064971602,2022-11-14 09:00:21.508,BTCBUSD,BUY,16748.87803099,0.01097000,0,0.0,0.0
310830439,2022-11-14 10:00:29.918,UNIBUSD,BUY,5.91,29.56000000,0,0,0
6255086979,2022-11-14 12:00:12.469,ETHBUSD,SELL,1250.85,0.16140000,6253454121,-0.94,-1.9222740000000158
310859586,2022-11-14 12:00:21.312,UNIBUSD,SELL,5.95,29.56000000,310830439,0.68,1.1824000000000012
6255483631,2022-11-14 13:00:19.530,ETHBUSD,BUY,1262.54,0.14640000,0,0,0
145924522,2022-11-14 13:00:24.065,OPBUSD,BUY,0.969,181.23000000,0,0,0
7070131826,2022-11-14 14:00:06.804,BTCBUSD,SELL,16703.89397448,0.01097000,7064971602,-0.27,-0.49347509991468996
36195807,2022-11-14 15:00:24.732,RNDRBUSD,BUY,0.49545425,355.22000000,0,0,0
6257274793,2022-11-14 16:00:12.164,ETHBUSD,SELL,1243.48,0.14640000,6255483631,-1.51,-2.790383999999989
36200482,2022-11-14 16:00:19.817,RNDRBUSD,SELL,0.498,354.95000000,36195807,0.51,0.7698413149999794
310953358,2022-11-14 16:00:33.683,UNIBUSD,BUY,5.94,31.16000000,0,0.0,0.0
36204235,2022-11-14 17:00:25.420,RNDRBUSD,BUY,0.493,356.72000000,0,0,0
924563374,2022-11-14 18:00:05.720,DOGEBUSD,SELL,0.08495,2475.00000000,922169802,-2.02,-4.328651250000007
1468931815,2022-11-14 19:00:16.027,BNBBUSD,BUY,276.9,0.64100000,0,0,0
1469023007,2022-11-14 20:00:06.706,BNBBUSD,SELL,272.0,0.64000000,1468931815,-1.77,-3.412899999999979
153188555,2022-11-14 23:00:25.082,LITBUSD,BUY,0.703,252.30000000,0,0,0
36220596,2022-11-15 00:00:14.694,RNDRBUSD,SELL,0.50072958,356.37000000,36204235,1.57,2.5820404245999953
83503225,2022-11-15 02:00:14.300,PHABUSD,SELL,0.1543,1075.00000000,83237521,-3.01,-5.951298800000018
7079631043,2022-11-15 02:00:20.174,BTCBUSD,BUY,16689.28238905,0.01059000,0,0.0,0.0
925662154,2022-11-15 02:00:23.028,DOGEBUSD,BUY,0.08649,1942.00000000,0,0.0,0.0
6260763576,2022-11-15 02:00:24.322,ETHBUSD,BUY,1256.28,0.12700000,0,0.0,0.0
798619103,2022-11-15 05:00:24.638,MATICBUSD,BUY,0.9259,155.50000000,0,0,0
299058750,2022-11-15 09:00:23.537,CHZBUSD,BUY,0.2038,671.00000000,0,0,0
560070317,2022-11-15 14:00:22.084,ATOMBUSD,BUY,10.674,12.18000000,0,0,0
171227062,2022-11-15 15:00:23.631,BANDBUSD,BUY,1.966,62.80000000,0,0,0
171294052,2022-11-15 17:00:08.387,BANDBUSD,SELL,1.973,62.70000000,171227062,0.36,0.2423000000000144
180871760,2022-11-15 18:00:27.085,MASKBUSD,BUY,3.079,38.60000000,0,0,0
928403239,2022-11-15 19:00:11.501,DOGEBUSD,SELL,0.08583,1940.00000000,925662154,-0.76,-1.4533800000000099
6267549846,2022-11-15 19:00:16.058,ETHBUSD,SELL,1240.0,0.12680000,6260763576,-1.3,-2.315560000000005
153308982,2022-11-15 19:00:19.702,LITBUSD,SELL,0.686,252.00000000,153188555,-2.42,-4.494899999999973
180923926,2022-11-15 19:00:21.979,MASKBUSD,SELL,2.939,38.60000000,180871760,-4.55,-5.404000000000011
33049054,2022-11-15 20:00:06.258,BNXBUSD,SELL,146.5,1.31500000,32970936,-0.48,-0.9205000000000041
146608965,2022-11-15 20:00:17.552,OPBUSD,SELL,0.915,181.23000000,145924522,-5.57,-9.786419999999993
6268042130,2022-11-15 20:00:28.647,ETHBUSD,BUY,1257.7,0.13280000,0,0.0,0.0
6268417164,2022-11-15 21:00:10.927,ETHBUSD,SELL,1251.3,0.13270000,6268042130,-0.51,-0.9750499999999818
33051424,2022-11-15 21:00:22.163,BNXBUSD,BUY,146.9,1.13600000,0,0.0,0.0
